fips2010,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,cntyname,pop2010,hu2010,state_alpha
3004399999,686,730,971,1217,1610,Jefferson County,11406,5055,MT
3004599999,493,607,697,945,1155,Judith Basin County,2072,1336,MT
3004799999,513,683,790,1101,1211,Lake County,28746,16588,MT
3004999999,632,745,946,1376,1630,Lewis and Clark County,63395,30180,MT
3005199999,546,550,697,976,1155,Liberty County,2339,1043,MT
3005399999,520,597,735,970,1295,Lincoln County,19687,11413,MT
3005599999,493,550,697,874,1155,McCone County,1734,1008,MT
3005799999,724,745,855,1079,1165,Madison County,7691,6940,MT
3005999999,537,600,760,1085,1260,Meagher County,1891,1432,MT
3006199999,493,550,697,1014,1155,Mineral County,4223,2446,MT
3006399999,699,776,977,1421,1721,Missoula County,109299,50106,MT
3006599999,575,660,878,1101,1455,Musselshell County,4538,2654,MT
3006799999,624,736,979,1231,1623,Park County,15636,9375,MT
3006999999,607,678,859,1203,1424,Petroleum County,494,324,MT
3007199999,493,550,697,976,1228,Phillips County,4253,2335,MT
3007399999,493,607,697,1014,1228,Pondera County,6153,2659,MT
3007599999,494,526,699,876,1159,Powder River County,1743,1022,MT
3007799999,493,607,697,1014,1155,Powell County,7027,3105,MT
3007999999,493,550,697,976,1155,Prairie County,1179,673,MT
3008199999,595,633,841,1209,1461,Ravalli County,40212,19583,MT
3008399999,632,705,894,1121,1575,Richland County,9746,4550,MT
3008599999,499,541,706,975,1020,Roosevelt County,10425,4063,MT
3008799999,493,607,697,885,1083,Rosebud County,9233,4057,MT
3008999999,556,607,737,952,1151,Sanders County,11413,6678,MT
3009199999,511,630,723,938,1126,Sheridan County,3384,2089,MT
3009399999,607,657,818,1026,1114,Silver Bow County,34200,16717,MT
3009599999,555,611,785,1134,1379,Stillwater County,9117,4803,MT
3009799999,568,634,804,1132,1333,Sweet Grass County,3651,2148,MT
3009999999,509,600,798,1000,1406,Teton County,6073,2892,MT
3010199999,493,607,697,952,1228,Toole County,5324,2336,MT
3010399999,600,670,849,1189,1407,Treasure County,718,422,MT
3010599999,503,572,711,891,968,Valley County,7369,4879,MT
3010799999,530,592,750,1050,1243,Wheatland County,2168,1197,MT
3010999999,588,656,832,1165,1379,Wibaux County,1017,538,MT
3011199999,639,757,1001,1399,1705,Yellowstone County,147972,63943,MT
3100199999,439,539,672,875,1026,Adams County,31364,13350,NE
3100399999,426,569,653,886,889,Antelope County,6685,3284,NE
3100599999,535,616,819,1027,1115,Arthur County,460,254,NE
3100799999,452,521,693,879,965,Banner County,690,369,NE
3100999999,444,511,680,863,947,Blaine County,478,326,NE
3101199999,426,569,653,819,889,Boone County,5505,2649,NE
3101399999,426,547,653,834,924,Box Butte County,11308,5478,NE
3101599999,426,491,653,819,1045,Boyd County,2099,1390,NE
3101799999,469,541,719,901,979,Brown County,3145,1865,NE
3101999999,487,581,763,1046,1185,Buffalo County,46102,19064,NE
3102199999,464,535,711,891,990,Burt County,6858,3467,NE
3102399999,426,491,653,886,889,Butler County,8395,4053,NE
3102599999,645,792,987,1329,1467,Cass County,25241,11117,NE
3102799999,426,491,653,904,949,Cedar County,8852,4148,NE
3102999999,452,521,693,869,965,Chase County,3966,1946,NE
3103199999,459,561,703,945,979,Cherry County,5713,3157,NE
3103399999,432,566,661,897,900,Cheyenne County,9998,4888,NE
3103599999,426,569,653,819,956,Clay County,6542,3001,NE
3103799999,457,566,700,907,953,Colfax County,10515,4097,NE
3103999999,426,506,653,819,935,Cuming County,9139,4204,NE
3104199999,426,491,653,819,889,Custer County,10939,5579,NE
3104399999,541,638,848,1063,1155,Dakota County,21006,7631,NE
3104599999,460,529,704,883,980,Dawes County,9182,4252,NE
3104799999,450,555,690,879,1050,Dawson County,24326,10123,NE
3104999999,453,522,694,941,945,Deuel County,1941,1044,NE
3105199999,541,638,848,1063,1155,Dixon County,6000,2688,NE
3105399999,493,581,773,1000,1122,Dodge County,36691,16584,NE
3105599999,645,792,987,1329,1467,Douglas County,517110,219580,NE
3105799999,452,521,693,879,965,Dundy County,2008,1125,NE
3105999999,426,538,653,888,908,Fillmore County,5890,2913,NE
3106199999,426,499,653,886,1150,Franklin County,3225,1734,NE
3106399999,453,522,694,870,945,Frontier County,2756,1574,NE
3106599999,426,491,653,819,906,Furnas County,4959,2721,NE
3106799999,447,527,701,908,1057,Gage County,22311,10446,NE
3106999999,426,491,653,819,889,Garden County,2057,1314,NE
3107199999,452,521,693,879,965,Garfield County,2049,1178,NE
3107399999,426,491,653,950,1069,Gosper County,2044,1267,NE
3107599999,452,521,693,879,965,Grant County,614,391,NE
3107799999,426,491,653,819,889,Greeley County,2538,1300,NE
3107999999,508,598,796,1084,1177,Hall County,58607,23549,NE
3108199999,474,559,743,1081,1309,Hamilton County,9124,3968,NE
3108399999,426,491,653,819,889,Harlan County,3423,2375,NE
3108599999,478,550,732,928,1019,Hayes County,967,511,NE
3108799999,426,491,653,891,919,Hitchcock County,2908,1763,NE
3108999999,438,547,671,841,1182,Holt County,10435,5215,NE
3109199999,452,521,693,879,965,Hooker County,736,431,NE
3109399999,427,504,670,909,914,Howard County,6274,2951,NE
3109599999,426,491,653,819,909,Jefferson County,7547,3918,NE
3109799999,426,491,653,886,889,Johnson County,5217,2191,NE
3109999999,513,625,785,984,1069,Kearney County,6489,2886,NE
3110199999,441,508,675,846,919,Keith County,8368,5424,NE
3110399999,612,705,938,1190,1306,Keya Paha County,824,549,NE
3110599999,465,536,713,894,971,Kimball County,3821,1963,NE
3110799999,426,569,653,950,1035,Knox County,8701,4788,NE
3110999999,607,680,890,1272,1526,Lancaster County,285407,120875,NE
3111199999,454,535,711,962,968,Lincoln County,36288,16583,NE
3111399999,426,491,653,837,909,Logan County,763,395,NE
3111599999,426,491,653,828,909,Loup County,632,426,NE
3111799999,452,521,693,879,965,McPherson County,539,283,NE
3111999999,469,553,736,981,1060,Madison County,34876,15014,NE
3112199999,417,561,654,951,977,Merrick County,7845,3698,NE
3112399999,445,593,681,854,971,Morrill County,5042,2442,NE
3112599999,426,569,653,819,1011,Nance County,3735,1801,NE
3112799999,521,535,653,837,996,Nemaha County,7248,3498,NE
3112999999,426,569,653,886,889,Nuckolls County,4500,2465,NE
3113199999,452,524,692,914,1219,Otoe County,15740,7025,NE
3113399999,426,491,653,848,909,Pawnee County,2773,1588,NE
3113599999,426,491,653,821,1124,Perkins County,2970,1450,NE
3113799999,426,519,653,950,1015,Phelps County,9188,4175,NE
3113999999,426,569,653,819,899,Pierce County,7266,3222,NE
3114199999,488,562,748,1027,1073,Platte County,32237,13378,NE
3114399999,426,494,653,858,889,Polk County,5406,2731,NE
3114599999,426,491,653,819,889,Red Willow County,11055,5267,NE
3114799999,426,569,653,926,929,Richardson County,8363,4393,NE
3114999999,426,491,653,906,909,Rock County,1526,912,NE
3115199999,512,589,784,983,1126,Saline County,14200,5762,NE
3115399999,645,792,987,1329,1467,Sarpy County,158840,61938,NE
3115599999,550,631,839,1218,1478,Saunders County,20780,9221,NE
3115799999,464,547,728,913,1115,Scotts Bluff County,36970,16408,NE
3115999999,503,590,734,1054,1293,Seward County,16750,6875,NE
3116199999,426,561,653,886,889,Sheridan County,5469,2936,NE
3116399999,426,506,653,950,1002,Sherman County,3152,1941,NE
3116599999,426,491,653,819,909,Sioux County,1311,815,NE
3116799999,429,494,657,864,1060,Stanton County,6129,2633,NE
3116999999,426,510,653,859,956,Thayer County,5228,2731,NE
3117199999,452,521,693,879,965,Thomas County,647,402,NE
3117399999,488,491,653,819,889,Thurston County,6940,2408,NE
3117599999,426,491,653,836,909,Valley County,4260,2273,NE
3117799999,645,792,987,1329,1467,Washington County,20234,8301,NE
3117999999,426,491,653,925,1150,Wayne County,9595,3776,NE
3118199999,490,491,653,819,889,Webster County,3812,1912,NE
3118399999,452,521,693,879,965,Wheeler County,818,576,NE
3118599999,439,558,673,897,1052,York County,13665,6231,NE
3200199999,732,737,980,1315,1398,Churchill County,24877,10826,NV
3200399999,683,833,1034,1504,1812,Clark County,1951269,840343,NV
3200599999,680,817,1066,1538,1878,Douglas County,46997,23671,NV
3200799999,646,762,1013,1474,1560,Elko County,48818,19566,NV
3200999999,445,575,697,985,1121,Esmeralda County,783,850,NV
3201199999,602,709,943,1333,1517,Eureka County,1987,1076,NV
3201399999,634,752,994,1246,1354,Humboldt County,16528,7123,NV
3201599999,732,863,1148,1439,1847,Lander County,5775,2575,NV
3201799999,468,638,733,1066,1179,Lincoln County,5345,2730,NV
3201999999,596,702,934,1356,1643,Lyon County,51980,22547,NV
3202199999,464,547,727,911,1170,Mineral County,4772,2830,NV
3202399999,554,709,869,1258,1471,Nye County,43946,22350,NV
3202799999,445,524,697,997,1121,Pershing County,6753,2464,NV
3202999999,668,811,1047,1523,1844,Storey County,4010,1990,NV
3203199999,668,811,1047,1523,1844,Washoe County,421407,184841,NV
3203399999,625,845,980,1426,1472,White Pine County,10030,4498,NV
3251099999,594,718,907,1319,1597,Carson City,55274,23534,NV
3300101060,778,880,1139,1499,1551,Belknap County,5250,4281,NH
3300103220,778,880,1139,1499,1551,Belknap County,4593,2319,NH
3300104740,778,880,1139,1499,1551,Belknap County,7356,3615,NH
3300110660,778,880,1139,1499,1551,Belknap County,1096,795,NH
3300128740,778,880,1139,1499,1551,Belknap County,7126,5111,NH
3300128980,778,880,1139,1499,1551,Belknap County,3777,2118,NH
3300140180,778,880,1139,1499,1551,Belknap County,15951,9879,NH
3300147140,778,880,1139,1499,1551,Belknap County,6241,4728,NH
3300151540,778,880,1139,1499,1551,Belknap County,2165,1083,NH
3300167300,778,880,1139,1499,1551,Belknap County,2966,1612,NH
3300177060,778,880,1139,1499,1551,Belknap County,3567,1845,NH
3300300420,760,882,1106,1398,1745,Carroll County,735,560,NH
3300303700,760,882,1106,1398,1745,Carroll County,2788,4115,NH
3300307940,760,882,1106,1398,1745,Carroll County,712,338,NH
3300311780,760,882,1106,1398,1745,Carroll County,337,270,NH
3300314660,760,882,1106,1398,1745,Carroll County,10115,6921,NH
3300323380,760,882,1106,1398,1745,Carroll County,393,291,NH
3300323620,760,882,1106,1398,1745,Carroll County,1465,963,NH
3300327700,760,882,1106,1398,1745,Carroll County,1489,1580,NH
3300332500,760,882,1106,1398,1745,Carroll County,120,102,NH
3300334500,760,882,1106,1398,1745,Carroll County,41,54,NH
3300338260,760,882,1106,1398,1745,Carroll County,816,1009,NH
3300345060,760,882,1106,1398,1745,Carroll County,2502,1877,NH
3300349380,760,882,1106,1398,1745,Carroll County,4044,4940,NH
3300358740,760,882,1106,1398,1745,Carroll County,4345,3057,NH
3300367780,760,882,1106,1398,1745,Carroll County,1326,1057,NH
3300376100,760,882,1106,1398,1745,Carroll County,2856,1969,NH
3300377620,760,882,1106,1398,1745,Carroll County,2387,2435,NH
3300378180,760,882,1106,1398,1745,Carroll County,5078,3832,NH
3300386420,760,882,1106,1398,1745,Carroll County,6269,4443,NH
3300500820,803,926,1193,1553,1732,Cheshire County,1937,991,NH
3300512260,803,926,1193,1553,1732,Cheshire County,3604,1802,NH
3300519140,803,926,1193,1553,1732,Cheshire County,1597,785,NH
3300526500,803,926,1193,1553,1732,Cheshire County,2396,1257,NH
3300529220,803,926,1193,1553,1732,Cheshire County,813,378,NH
3300534420,803,926,1193,1553,1732,Cheshire County,961,695,NH
3300536660,803,926,1193,1553,1732,Cheshire County,4046,1827,NH
3300538500,803,926,1193,1553,1732,Cheshire County,5457,2547,NH
3300539300,803,926,1193,1553,1732,Cheshire County,23409,9719,NH
3300545460,803,926,1193,1553,1732,Cheshire County,2063,946,NH
3300545700,803,926,1193,1553,1732,Cheshire County,742,408,NH
3300550580,803,926,1193,1553,1732,Cheshire County,729,460,NH
3300564420,803,926,1193,1553,1732,Cheshire County,1155,492,NH
3300564580,803,926,1193,1553,1732,Cheshire County,6014,2224,NH
3300565700,803,926,1193,1553,1732,Cheshire County,229,101,NH
3300573700,803,926,1193,1553,1732,Cheshire County,1232,1044,NH
3300574900,803,926,1193,1553,1732,Cheshire County,677,309,NH
3300575300,803,926,1193,1553,1732,Cheshire County,732,324,NH
3300575700,803,926,1193,1553,1732,Cheshire County,7230,3205,NH
3300577380,803,926,1193,1553,1732,Cheshire County,2145,932,NH
3300578420,803,926,1193,1553,1732,Cheshire County,3734,1715,NH
3300582660,803,926,1193,1553,1732,Cheshire County,1874,680,NH
3300585540,803,926,1193,1553,1732,Cheshire County,4341,1932,NH
3300702420,694,731,840,1103,1290,Coos County,0,4,NH
3300704100,694,731,840,1103,1290,Coos County,0,0,NH
3300704260,694,731,840,1103,1290,Coos County,0,0,NH
3300705140,694,731,840,1103,1290,Coos County,10051,4910,NH
3300708420,694,731,840,1103,1290,Coos County,8,40,NH
3300710100,694,731,840,1103,1290,Coos County,763,898,NH
3300711220,694,731,840,1103,1290,Coos County,0,0,NH
3300713220,694,731,840,1103,1290,Coos County,265,439,NH
3300713780,694,731,840,1103,1290,Coos County,2301,1429,NH
3300713940,694,731,840,1103,1290,Coos County,757,518,NH
3300716100,694,731,840,1103,1290,Coos County,0,0,NH
3300716660,694,731,840,1103,1290,Coos County,0,0,NH
3300716820,694,731,840,1103,1290,Coos County,979,577,NH
3300718340,694,731,840,1103,1290,Coos County,1,15,NH
3300718420,694,731,840,1103,1290,Coos County,12,33,NH
3300719300,694,731,840,1103,1290,Coos County,304,294,NH
3300725140,694,731,840,1103,1290,Coos County,291,507,NH
3300725180,694,731,840,1103,1290,Coos County,0,0,NH
3300730260,694,731,840,1103,1290,Coos County,2848,1487,NH
3300731780,694,731,840,1103,1290,Coos County,1,5,NH
3300732420,694,731,840,1103,1290,Coos County,0,0,NH
3300738820,694,731,840,1103,1290,Coos County,1107,676,NH
3300739940,694,731,840,1103,1290,Coos County,0,2,NH
3300740420,694,731,840,1103,1290,Coos County,3507,1687,NH
3300743620,694,731,840,1103,1290,Coos County,0,0,NH
3300746020,694,731,840,1103,1290,Coos County,0,1,NH
3300747860,694,731,840,1103,1290,Coos County,1337,809,NH
3300748260,694,731,840,1103,1290,Coos County,23,61,NH
3300756100,694,731,840,1103,1290,Coos County,2288,1121,NH
3300757860,694,731,840,1103,1290,Coos County,4,73,NH
3300761620,694,731,840,1103,1290,Coos County,9,0,NH
3300761780,694,731,840,1103,1290,Coos County,869,1748,NH
3300763860,694,731,840,1103,1290,Coos County,310,312,NH
3300767860,694,731,840,1103,1290,Coos County,3,1,NH
3300768500,694,731,840,1103,1290,Coos County,0,10,NH
3300768980,694,731,840,1103,1290,Coos County,372,217,NH
3300773060,694,731,840,1103,1290,Coos County,556,445,NH
3300773380,694,731,840,1103,1290,Coos County,1004,920,NH
3300774180,694,731,840,1103,1290,Coos County,746,574,NH
3300774500,694,731,840,1103,1290,Coos County,0,63,NH
3300776580,694,731,840,1103,1290,Coos County,0,0,NH
3300780740,694,731,840,1103,1290,Coos County,33,106,NH
3300784420,694,731,840,1103,1290,Coos County,2306,1339,NH
3300900580,760,885,1144,1434,1870,Grafton County,1613,967,NH
3300902020,760,885,1144,1434,1870,Grafton County,2076,1355,NH
3300903940,760,885,1144,1434,1870,Grafton County,1077,579,NH
3300905060,760,885,1144,1434,1870,Grafton County,364,164,NH
3300905460,760,885,1144,1434,1870,Grafton County,2526,1517,NH
3300907540,760,885,1144,1434,1870,Grafton County,1083,995,NH
3300907700,760,885,1144,1434,1870,Grafton County,3054,2488,NH
3300908660,760,885,1144,1434,1870,Grafton County,3333,2208,NH
3300908980,760,885,1144,1434,1870,Grafton County,3909,1930,NH
3300918740,760,885,1144,1434,1870,Grafton County,355,240,NH
3300922020,760,885,1144,1434,1870,Grafton County,254,206,NH
3300923860,760,885,1144,1434,1870,Grafton County,83,96,NH
3300924340,760,885,1144,1434,1870,Grafton County,4582,2508,NH
3300927300,760,885,1144,1434,1870,Grafton County,1104,859,NH
3300930820,760,885,1144,1434,1870,Grafton County,1340,839,NH
3300932180,760,885,1144,1434,1870,Grafton County,593,436,NH
3300933860,760,885,1144,1434,1870,Grafton County,11260,3445,NH
3300934820,760,885,1144,1434,1870,Grafton County,4697,2379,NH
3300935220,760,885,1144,1434,1870,Grafton County,602,600,NH
3300936900,760,885,1144,1434,1870,Grafton County,2108,1510,NH
3300940660,760,885,1144,1434,1870,Grafton County,415,230,NH
3300941300,760,885,1144,1434,1870,Grafton County,13151,6649,NH
3300941860,760,885,1144,1434,1870,Grafton County,1662,2988,NH
3300942020,760,885,1144,1434,1870,Grafton County,1595,809,NH
3300942580,760,885,1144,1434,1870,Grafton County,5928,3065,NH
3300942820,760,885,1144,1434,1870,Grafton County,0,0,NH
3300944100,760,885,1144,1434,1870,Grafton County,533,369,NH
3300944260,760,885,1144,1434,1870,Grafton County,1716,810,NH
3300948980,760,885,1144,1434,1870,Grafton County,788,372,NH
3300958340,760,885,1144,1434,1870,Grafton County,331,167,NH
3300958500,760,885,1144,1434,1870,Grafton County,1237,656,NH
3300961060,760,885,1144,1434,1870,Grafton County,790,474,NH
3300962660,760,885,1144,1434,1870,Grafton County,6990,2231,NH
3300965940,760,885,1144,1434,1870,Grafton County,1480,933,NH
3300974740,760,885,1144,1434,1870,Grafton County,563,429,NH
3300976740,760,885,1144,1434,1870,Grafton County,2490,1862,NH
3300978740,760,885,1144,1434,1870,Grafton County,904,612,NH
3300979380,760,885,1144,1434,1870,Grafton County,247,1189,NH
3300980500,760,885,1144,1434,1870,Grafton County,911,533,NH
3300987060,760,885,1144,1434,1870,Grafton County,1374,1421,NH
3301101300,836,992,1310,1821,1831,Hillsborough County,11201,4280,NH
3301101700,696,890,1091,1383,1831,Hillsborough County,2637,1329,NH
3301104500,854,1021,1288,1615,1754,Hillsborough County,21203,7634,NH
