state,areaName,countyName,medianProperty,costOfLiving,medianHHIncome,rent1Bed,rent4bed,costOfGroceries,population,hu2010,geoID,fips2010,fipsTxt
KY,"Muhlenberg County, KY",Muhlenberg County,81400,93.7,42098,515,968,89.9,31499,13699,05000US21177,2117799999,21177
KY,"Nelson County, KY",Nelson County,139000,93.7,56239,553,1018,89.9,43437,18075,05000US21179,2117999999,21179
KY,"Nicholas County, KY",Nicholas County,86200,93.7,38958,466,857,89.9,7135,3261,05000US21181,2118199999,21181
KY,"Ohio County, KY",Ohio County,85400,93.7,40859,479,857,89.9,23842,10219,05000US21183,2118399999,21183
KY,"Oldham County, KY",Oldham County,250500,93.7,92454,698,1339,89.9,60316,20688,05000US21185,2118599999,21185
KY,"Owen County, KY",Owen County,97000,93.7,46358,502,912,89.9,10841,5634,05000US21187,2118799999,21187
KY,"Owsley County, KY",Owsley County,66200,93.7,23115,493,857,89.9,4755,2328,05000US21189,2118999999,21189
KY,"Pendleton County, KY",Pendleton County,102100,93.7,51680,691,1472,89.9,14877,6339,05000US21191,2119199999,21191
KY,"Perry County, KY",Perry County,72800,93.7,31814,493,844,89.9,28712,12791,05000US21193,2119399999,21193
KY,"Pike County, KY",Pike County,73100,93.7,32734,553,1001,89.9,65024,30304,05000US21195,2119599999,21195
KY,"Powell County, KY",Powell County,80200,93.7,35169,513,864,89.9,12613,5598,05000US21197,2119799999,21197
KY,"Pulaski County, KY",Pulaski County,109100,93.7,37782,523,913,89.9,63063,31443,05000US21199,2119999999,21199
KY,"Robertson County, KY",Robertson County,115000,93.7,41877,575,962,89.9,2282,1095,05000US21201,2120199999,21201
KY,"Rockcastle County, KY",Rockcastle County,75100,93.7,35567,471,1002,89.9,17056,7703,05000US21203,2120399999,21203
KY,"Rowan County, KY",Rowan County,117300,93.7,38684,630,1108,89.9,23333,10102,05000US21205,2120599999,21205
KY,"Russell County, KY",Russell County,88600,93.7,33490,506,1092,89.9,17565,9993,05000US21207,2120799999,21207
KY,"Scott County, KY",Scott County,167700,93.7,64809,686,1550,89.9,47173,19303,05000US21209,2120999999,21209
KY,"Shelby County, KY",Shelby County,176800,93.7,61700,642,1458,89.9,42074,16606,05000US21211,2121199999,21211
KY,"Simpson County, KY",Simpson County,119700,93.7,45643,616,990,89.9,17327,7435,05000US21213,2121399999,21213
KY,"Spencer County, KY",Spencer County,186100,93.7,71156,698,1339,89.9,17061,6704,05000US21215,2121599999,21215
KY,"Taylor County, KY",Taylor County,104300,93.7,37806,518,984,89.9,24512,10864,05000US21217,2121799999,21217
KY,"Todd County, KY",Todd County,89700,93.7,41072,571,919,89.9,12460,5286,05000US21219,2121999999,21219
KY,"Trigg County, KY",Trigg County,116600,93.7,37965,696,1386,89.9,14339,7810,05000US21221,2122199999,21221
KY,"Trimble County, KY",Trimble County,114400,93.7,51827,698,1339,89.9,8809,3930,05000US21223,2122399999,21223
KY,"Union County, KY",Union County,82100,93.7,47017,552,1117,89.9,15007,6141,05000US21225,2122599999,21225
KY,"Warren County, KY",Warren County,146100,93.7,47253,644,1397,89.9,113792,47223,05000US21227,2122799999,21227
KY,"Washington County, KY",Washington County,100700,93.7,48041,565,1180,89.9,11717,5044,05000US21229,2122999999,21229
KY,"Wayne County, KY",Wayne County,80700,93.7,30923,535,844,89.9,20813,10942,05000US21231,2123199999,21231
KY,"Webster County, KY",Webster County,78700,93.7,43605,490,860,89.9,13621,5936,05000US21233,2123399999,21233
KY,"Whitley County, KY",Whitley County,79100,93.7,31985,502,1124,89.9,35637,15166,05000US21235,2123599999,21235
KY,"Wolfe County, KY",Wolfe County,64000,93.7,28443,473,870,89.9,7355,3660,05000US21237,2123799999,21237
KY,"Woodford County, KY",Woodford County,182700,93.7,58712,686,1550,89.9,24939,10711,05000US21239,2123999999,21239
LA,"Acadia Parish, LA",Acadia Parish,91600,94.4,40218,511,1023,98.3,61773,25387,05000US22001,2200199999,22001
LA,"Allen Parish, LA",Allen Parish,82700,94.4,41584,580,926,98.3,25764,9733,05000US22003,2200399999,22003
LA,"Ascension Parish, LA",Ascension Parish,172300,94.4,74212,849,1570,98.3,107215,40784,05000US22005,2200599999,22005
LA,"Assumption Parish, LA",Assumption Parish,108600,94.4,45847,624,1103,98.3,23421,10351,05000US22007,2200799999,22007
LA,"Avoyelles Parish, LA",Avoyelles Parish,93000,94.4,34997,564,1132,98.3,42073,18042,05000US22009,2200999999,22009
LA,"Beauregard Parish, LA",Beauregard Parish,108700,94.4,49436,589,1198,98.3,35654,15040,05000US22011,2201199999,22011
LA,"Bienville Parish, LA",Bienville Parish,78300,94.4,33887,592,926,98.3,14353,7718,05000US22013,2201399999,22013
LA,"Bossier Parish, LA",Bossier Parish,158400,94.4,50048,775,1282,98.3,116979,49351,05000US22015,2201599999,22015
LA,"Caddo Parish, LA",Caddo Parish,132400,94.4,38414,775,1282,98.3,254969,112028,05000US22017,2201799999,22017
LA,"Calcasieu Parish, LA",Calcasieu Parish,126600,94.4,47052,691,1255,98.3,192768,82058,05000US22019,2201999999,22019
LA,"Caldwell Parish, LA",Caldwell Parish,61200,94.4,35428,592,1157,98.3,10132,4994,05000US22021,2202199999,22021
LA,"Cameron Parish, LA",Cameron Parish,94800,94.4,52479,691,1255,98.3,6839,3593,05000US22023,2202399999,22023
LA,"Catahoula Parish, LA",Catahoula Parish,73700,94.4,33154,516,1198,98.3,10407,4877,05000US22025,2202599999,22025
LA,"Claiborne Parish, LA",Claiborne Parish,76100,94.4,34228,511,1198,98.3,17195,7761,05000US22027,2202799999,22027
LA,"Concordia Parish, LA",Concordia Parish,77800,94.4,32685,525,1023,98.3,20822,9383,05000US22029,2202999999,22029
LA,"De Soto Parish, LA",De Soto Parish,103600,94.4,43325,775,1282,98.3,26656,12290,05000US22031,2203199999,22031
LA,"East Baton Rouge Parish, LA",East Baton Rouge Parish,173200,94.4,50451,849,1570,98.3,440171,187353,05000US22033,2203399999,22033
LA,"East Carroll Parish, LA",East Carroll Parish,55900,94.4,25810,511,1023,98.3,7759,2904,05000US22035,2203599999,22035
LA,"East Feliciana Parish, LA",East Feliciana Parish,137100,94.4,46172,849,1570,98.3,20267,8014,05000US22037,2203799999,22037
LA,"Evangeline Parish, LA",Evangeline Parish,86600,94.4,34440,511,1151,98.3,33984,14662,05000US22039,2203999999,22039
LA,"Franklin Parish, LA",Franklin Parish,82100,94.4,31873,531,1062,98.3,20767,9034,05000US22041,2204199999,22041
LA,"Grant Parish, LA",Grant Parish,87200,94.4,42948,634,1226,98.3,22309,8886,05000US22043,2204399999,22043
LA,"Iberia Parish, LA",Iberia Parish,100300,94.4,41604,615,1104,98.3,73240,29698,05000US22045,2204599999,22045
LA,"Iberville Parish, LA",Iberville Parish,115500,94.4,41679,605,1005,98.3,33387,12707,05000US22047,2204799999,22047
LA,"Jackson Parish, LA",Jackson Parish,85300,94.4,41192,532,1198,98.3,16274,7680,05000US22049,2204999999,22049
LA,"Jefferson Parish, LA",Jefferson Parish,173500,94.4,49681,882,1575,98.3,432552,189135,05000US22051,2205199999,22051
LA,"Jefferson Davis Parish, LA",Jefferson Davis Parish,97600,94.4,42134,592,973,98.3,31594,13306,05000US22053,2205399999,22053
LA,"Lafayette Parish, LA",Lafayette Parish,168300,94.4,51125,794,1331,98.3,221578,93656,05000US22055,2205599999,22055
LA,"Lafourche Parish, LA",Lafourche Parish,138200,94.4,52220,693,1500,98.3,96318,38582,05000US22057,2205799999,22057
LA,"Lincoln Parish, LA",Lincoln Parish,141300,94.4,39158,699,1144,98.3,46735,19479,05000US22061,2206199999,22061
LA,"Livingston Parish, LA",Livingston Parish,152700,94.4,58318,849,1570,98.3,128026,50170,05000US22063,2206399999,22063
LA,"Madison Parish, LA",Madison Parish,62000,94.4,27306,511,926,98.3,12093,4804,05000US22065,2206599999,22065
LA,"Morehouse Parish, LA",Morehouse Parish,80500,94.4,32269,599,1035,98.3,27979,12423,05000US22067,2206799999,22067
LA,"Natchitoches Parish, LA",Natchitoches Parish,105400,94.4,32094,623,1128,98.3,39566,18587,05000US22069,2206999999,22069
LA,"Orleans Parish, LA",Orleans Parish,197000,94.4,38418,882,1575,98.3,343829,189896,05000US22071,2207199999,22071
LA,"Ouachita Parish, LA",Ouachita Parish,128500,94.4,38525,611,1058,98.3,153720,64481,05000US22073,2207399999,22073
LA,"Plaquemines Parish, LA",Plaquemines Parish,153700,94.4,55950,882,1575,98.3,23042,9596,05000US22075,2207599999,22075
LA,"Pointe Coupee Parish, LA",Pointe Coupee Parish,121400,94.4,42545,849,1570,98.3,22802,11130,05000US22077,2207799999,22077
LA,"Rapides Parish, LA",Rapides Parish,129000,94.4,42452,634,1226,98.3,131613,55684,05000US22079,2207999999,22079
LA,"Red River Parish, LA",Red River Parish,83900,94.4,33044,689,1249,98.3,9091,4128,05000US22081,2208199999,22081
LA,"Richland Parish, LA",Richland Parish,86900,94.4,33820,515,1206,98.3,20725,8621,05000US22083,2208399999,22083
LA,"Sabine Parish, LA",Sabine Parish,78900,94.4,42700,592,1198,98.3,24233,14130,05000US22085,2208599999,22085
LA,"St. Bernard Parish, LA",St. Bernard Parish,133400,94.4,39450,882,1575,98.3,35897,16794,05000US22087,2208799999,22087
LA,"St. Charles Parish, LA",St. Charles Parish,190200,94.4,64742,882,1575,98.3,52780,19896,05000US22089,2208999999,22089
LA,"St. Helena Parish, LA",St. Helena Parish,89900,94.4,35519,849,1570,98.3,11203,5150,05000US22091,2209199999,22091
LA,"St. James Parish, LA",St. James Parish,134500,94.4,47876,637,1287,98.3,22102,8455,05000US22093,2209399999,22093
LA,"St. John the Baptist Parish, LA",St. John the Baptist Parish,151000,94.4,52166,882,1575,98.3,45924,17510,05000US22095,2209599999,22095
LA,"St. Landry Parish, LA",St. Landry Parish,95200,94.4,32185,559,1012,98.3,83384,35692,05000US22097,2209799999,22097
LA,"St. Martin Parish, LA",St. Martin Parish,108900,94.4,46560,794,1331,98.3,52160,21941,05000US22099,2209999999,22099
LA,"St. Mary Parish, LA",St. Mary Parish,95500,94.4,37822,655,1327,98.3,54650,23028,05000US22101,2210199999,22101
LA,"St. Tammany Parish, LA",St. Tammany Parish,202000,94.4,65861,882,1575,98.3,233740,95412,05000US22103,2210399999,22103
LA,"Tangipahoa Parish, LA",Tangipahoa Parish,143300,94.4,44625,664,1184,98.3,121097,50073,05000US22105,2210599999,22105
LA,"Tensas Parish, LA",Tensas Parish,57200,94.4,26657,525,1023,98.3,5252,3357,05000US22107,2210799999,22107
LA,"Terrebonne Parish, LA",Terrebonne Parish,139200,94.4,49206,693,1500,98.3,111860,43887,05000US22109,2210999999,22109
LA,"Union Parish, LA",Union Parish,89500,94.4,42166,611,1058,98.3,22721,11346,05000US22111,2211199999,22111
LA,"Vermilion Parish, LA",Vermilion Parish,103800,94.4,44048,628,1047,98.3,57999,25235,05000US22113,2211399999,22113
LA,"Vernon Parish, LA",Vernon Parish,107900,94.4,47172,814,1556,98.3,52334,21433,05000US22115,2211599999,22115
LA,"Washington Parish, LA",Washington Parish,82100,94.4,34240,564,1206,98.3,47168,21039,05000US22117,2211799999,22117
LA,"Webster Parish, LA",Webster Parish,80800,94.4,33251,592,973,98.3,41207,19336,05000US22119,2211999999,22119
LA,"West Baton Rouge Parish, LA",West Baton Rouge Parish,168600,94.4,54454,849,1570,98.3,23788,9324,05000US22121,2212199999,22121
LA,"West Carroll Parish, LA",West Carroll Parish,73100,94.4,35638,511,926,98.3,11604,5046,05000US22123,2212399999,22123
LA,"West Feliciana Parish, LA",West Feliciana Parish,197700,94.4,56459,849,1570,98.3,15625,5097,05000US22125,2212599999,22125
LA,"Winn Parish, LA",Winn Parish,71700,94.4,37600,580,1069,98.3,15313,7234,05000US22127,2212799999,22127
ME,"Androscoggin County, ME",Androscoggin County,152100,113.6,48494,695,1381,100.6,1616,652,05000US23001,2300179585,23001
ME,"Aroostook County, ME",Aroostook County,95800,113.6,39746,616,1034,100.6,1213,586,05000US23003,2300387215,23003
ME,"Cumberland County, ME",Cumberland County,251300,113.6,65475,1108,2201,100.6,8349,3819,05000US23005,2300587845,23005
ME,"Franklin County, ME",Franklin County,132400,113.6,43532,625,994,100.6,88,179,05000US23007,2300787680,23007
ME,"Hancock County, ME",Hancock County,199800,113.6,53941,740,1235,100.6,516,519,05000US23009,2300986655,23009
ME,"Kennebec County, ME",Kennebec County,151100,113.6,51013,662,1113,100.6,6092,3295,05000US23011,2301186970,23011
ME,"Knox County, ME",Knox County,198100,113.6,53610,754,1423,100.6,1527,797,05000US23013,2301380425,23013
ME,"Lincoln County, ME",Lincoln County,209700,113.6,54026,797,1362,100.6,3732,1782,05000US23015,2301587075,23015
ME,"Oxford County, ME",Oxford County,132900,113.6,44508,673,1372,100.6,1277,974,05000US23017,2301787355,23017
ME,"Penobscot County, ME",Penobscot County,137000,113.6,47076,668,1185,100.6,248,137,05000US23019,2301987390,23019
ME,"Piscataquis County, ME",Piscataquis County,106800,113.6,35874,617,1143,100.6,150,298,05000US23021,2302185710,23021
ME,"Sagadahoc County, ME",Sagadahoc County,194600,113.6,59271,831,1309,100.6,3072,1415,05000US23023,2302387460,23023
ME,"Somerset County, ME",Somerset County,107100,113.6,42134,660,1153,100.6,60,124,05000US23025,2302582840,23025
ME,"Waldo County, ME",Waldo County,158400,113.6,48422,724,1329,100.6,3757,1645,05000US23027,2302786760,23027
ME,"Washington County, ME",Washington County,107400,113.6,37711,657,1166,100.6,220,127,05000US23029,2302985290,23029
ME,"York County, ME",York County,229600,113.6,60520,1011,2369,100.6,12529,8649,05000US23031,2303187985,23031
MD,"Allegany County, MD",Allegany County,118800,128.7,44708,606,1228,111.6,75087,33311,05000US24001,2400199999,24001
MD,"Anne Arundel County, MD",Anne Arundel County,338500,128.7,95297,1125,2108,111.6,537656,212562,05000US24003,2400399999,24003
MD,"Baltimore County, MD",Baltimore County,246900,128.7,72305,1125,2108,111.6,805029,335622,05000US24005,2400599999,24005
MD,"Calvert County, MD",Calvert County,344300,128.7,97188,1561,2902,111.6,88737,33780,05000US24009,2400999999,24009
MD,"Caroline County, MD",Caroline County,192600,128.7,49616,768,1596,111.6,33066,13482,05000US24011,2401199999,24011
MD,"Carroll County, MD",Carroll County,324300,128.7,89529,1125,2108,111.6,167134,62406,05000US24013,2401399999,24013
MD,"Cecil County, MD",Cecil County,239900,128.7,70504,1047,1787,111.6,101108,41103,05000US24015,2401599999,24015
MD,"Charles County, MD",Charles County,287600,128.7,93947,1561,2902,111.6,146551,54963,05000US24017,2401799999,24017
MD,"Dorchester County, MD",Dorchester County,188100,128.7,44491,849,1328,111.6,32618,16554,05000US24019,2401999999,24019
MD,"Frederick County, MD",Frederick County,306100,128.7,89541,1561,2902,111.6,233385,90136,05000US24021,2402199999,24021
MD,"Garrett County, MD",Garrett County,169400,128.7,46710,610,1292,111.6,30097,18854,05000US24023,2402399999,24023
MD,"Harford County, MD",Harford County,278100,128.7,83595,1125,2108,111.6,244826,95554,05000US24025,2402599999,24025
MD,"Howard County, MD",Howard County,434700,128.7,119386,1125,2108,111.6,287085,109282,05000US24027,2402799999,24027
MD,"Kent County, MD",Kent County,238800,128.7,54210,870,1857,111.6,20197,10549,05000US24029,2402999999,24029
MD,"Montgomery County, MD",Montgomery County,460100,128.7,99604,1561,2902,111.6,971777,375905,05000US24031,2403199999,24031
MD,"Prince George's County, MD",Prince George's County,261400,128.7,78680,1561,2902,111.6,863420,328182,05000US24033,2403399999,24033
MD,"Queen Anne's County, MD",Queen Anne's County,343900,128.7,79966,1125,2108,111.6,47798,20140,05000US24035,2403599999,24035
MD,"St. Mary's County, MD",St. Mary's County,295900,128.7,80049,1206,2424,111.6,105151,41282,05000US24037,2403799999,24037
MD,"Somerset County, MD",Somerset County,131800,128.7,38546,727,1185,111.6,26470,11130,05000US24039,2403999999,24039
MD,"Talbot County, MD",Talbot County,320500,128.7,62264,947,1938,111.6,37782,19577,05000US24041,2404199999,24041
MD,"Washington County, MD",Washington County,198900,128.7,54643,750,1735,111.6,147430,60814,05000US24043,2404399999,24043
MD,"Wicomico County, MD",Wicomico County,173100,128.7,50015,835,1825,111.6,98733,41192,05000US24045,2404599999,24045
MD,"Worcester County, MD",Worcester County,243600,128.7,53509,809,1876,111.6,51454,55749,05000US24047,2404799999,24047
MD,"Baltimore city, MD",Baltimore city,153000,128.7,46604,1125,2108,111.6,620961,296685,05000US24510,2451099999,24510
MA,"Barnstable County, MA",Barnstable County,367200,132.9,67374,1171,2143,109.7,23793,17464,05000US25001,2500182525,25001
MA,"Berkshire County, MA",Berkshire County,204200,132.9,56011,980,1664,109.7,899,491,05000US25003,2500380685,25003
MA,"Bristol County, MA",Bristol County,273700,132.9,65154,910,1616,109.7,15532,7193,05000US25005,2500577570,25005
MA,"Dukes County, MA",Dukes County,656000,132.9,66528,1431,2329,109.7,2740,2204,05000US25007,2500778235,25007
MA,"Essex County, MA",Essex County,362200,132.9,73503,986,1716,109.7,4235,1580,05000US25009,2500977150,25009
MA,"Franklin County, MA",Franklin County,224200,132.9,56544,917,1630,109.7,1496,661,05000US25011,2501179110,25011
MA,"Hampden County, MA",Hampden County,196500,132.9,51589,934,1719,109.7,14219,5497,05000US25013,2501379740,25013
MA,"Hampshire County, MA",Hampshire County,270100,132.9,64425,934,1719,109.7,1156,629,05000US25015,2501582175,25015
MA,"Middlesex County, MA",Middlesex County,432300,132.9,94977,1546,2580,109.7,38120,16309,05000US25017,2501781035,25017
MA,"Norfolk County, MA",Norfolk County,414000,132.9,92606,1546,2580,109.7,10955,3869,05000US25021,2502182315,25021
MA,"Plymouth County, MA",Plymouth County,333600,132.9,81483,1138,2082,109.7,14489,5522,05000US25023,2502379530,25023
MA,"Suffolk County, MA",Suffolk County,398000,132.9,61367,1546,2580,109.7,17497,8320,05000US25025,2502581005,25025
MA,"Worcester County, MA",Worcester County,254100,132.9,69064,1015,1782,109.7,181045,74645,05000US25027,2502782000,25027
MI,"Alcona County, MI",Alcona County,97500,89.7,37900,560,981,91.7,10942,11073,05000US26001,2600199999,26001
MI,"Alger County, MI",Alger County,118500,89.7,43693,537,1258,91.7,9601,6554,05000US26003,2600399999,26003
MI,"Allegan County, MI",Allegan County,144600,89.7,58311,687,1213,91.7,111408,49426,05000US26005,2600599999,26005
MI,"Alpena County, MI",Alpena County,92700,89.7,42332,568,1075,91.7,29598,16053,05000US26007,2600799999,26007
MI,"Antrim County, MI",Antrim County,145100,89.7,50356,629,1160,91.7,23580,17824,05000US26009,2600999999,26009
MI,"Arenac County, MI",Arenac County,88400,89.7,43339,547,1215,91.7,15899,9803,05000US26011,2601199999,26011
MI,"Baraga County, MI",Baraga County,90900,89.7,44187,524,981,91.7,8860,5270,05000US26013,2601399999,26013
MI,"Barry County, MI",Barry County,139300,89.7,60818,671,1362,91.7,59173,27010,05000US26015,2601599999,26015
